"","Belgium","Chile","China (People's Republic of)","Greece","India","Ireland","Israel","Spain","Turkey","United Kingdom","United States"
"2020-06-30",0.771352416317137,21.8345540933414,0.00135396974698138,0.142419475828714,1.36558526013079,0.24067238934744,6.100071406056,0.76896242254944,1.69044715039557,0.898065082024141,12.6173877008624
"2020-07-01",0.763851420372282,21.0725643099543,0.00146680055923141,0.1623848229075,1.38922197386319,0.237737360208858,6.88006999080086,0.785446730138866,1.63838533486128,0.744590101515427,13.3411024763126
"2020-07-02",0.738848100556573,19.4326463577186,0.00132319770727848,0.1823501699863,1.42731742803334,0.246542447624149,7.89326402871686,0.798878388174558,1.59118262211028,0.596058992927996,14.0617999514903
"2020-07-03",0.776353080280292,18.8621074608486,0.00115908016218994,0.190336308817815,1.47187654118661,0.246542447624133,8.65718016841529,0.805899482147863,1.55230979984485,0.566610712354141,14.3074256852489
"2020-07-04",0.786354408206569,18.3678438175714,0.00116933750875711,0.192998355094986,1.52409276669734,0.21132209796357,9.33746759387315,0.633730047325295,1.51447821388986,0.564676153776433,14.5069173351343
"2020-07-05",0.901369679359133,17.9628222209957,0.00116933750875711,0.190336308817814,1.57467195439371,0.258282564177583,10.0547446429376,0.541845295762284,1.47838202178629,0.588750660522715,14.9693513986016
"2020-07-06",0.871365695580285,17.20617170536,0.00111805077591707,0.228935979836814,1.61405591574679,0.202517010548425,10.6610528211826,0.860541909157145,1.42840267887329,0.532648461765428,15.0677416248713
"2020-07-07",0.788854740188155,16.4952863418786,0.00135396974698278,0.239584164945486,1.65748494473143,0.190776893994845,11.6324325019781,0.872752507371566,1.38675322644586,0.571339633322143,15.7044794402989
"2020-07-08",0.767601918344718,16.0483133558271,0.00137448444011851,0.252894396331358,1.71788635931393,0.190776893994861,12.2033593011213,0.871226182594845,1.36054877929372,0.694721480397861,16.0928365956326
"2020-07-09",0.765101586363148,16.53266121614,0.00166169014402273,0.284838951657429,1.77706263591923,0.223062214516988,12.8128839683754,0.901447413175431,1.33243539890528,0.831645237518281,16.378780457667
"2020-07-10",0.787604574197289,16.1589124735357,0.0015796313714784,0.327431692092171,1.822931379324,0.267087651592712,13.5687588855509,1.02660604487257,1.303107242821,0.836374158486429,17.1126403586701
"2020-07-11",0.788854740188138,15.3938716800043,0.00219507216556135,0.347397039170986,1.86260050210279,0.299372972115001,14.126819728657,1.02660604487257,1.27915880767543,0.879579300058139,17.7718111456873
"2020-07-12",0.86386469963543,14.8805392233286,0.00252330725573856,0.378010571358443,1.90995842184187,0.296437942976565,14.7813752420407,1.02660604487257,1.25555745129971,0.907737874913428,18.1090491123504
"2020-07-13",0.811357728022279,14.5685734361357,0.00233867501751428,0.351390108586728,1.97593632652746,0.314048117806854,15.7238065217531,1.27112327411515,1.242021379261,0.945999144563991,18.791571179735
"2020-07-14",0.903870011340719,14.0910903486486,0.00316952008952568,0.391320802744329,2.04644512942181,0.387423846266432,16.0679708457437,1.37033438460685,1.231435476769,1.08700696979329,19.1231681067594
"2020-07-15",0.936374327101283,13.8226014560029,0.00303617458413991,0.3833346639128,2.12879341225094,0.413839108511996,16.9525053232893,1.52052474264344,1.21512277456829,1.065726825437,19.4645603274199
"2020-07-16",1.28517063853157,13.3344398330114,0.00343621110029568,0.355383178002486,2.21823904612036,0.390358875404867,17.6183185482056,1.77023147612715,1.19933069052286,1.06658662924943,20.0322063395117
"2020-07-17",1.42768956148158,13.0926472791243,0.00420551209289861,0.308797368151986,2.30418881214104,0.413839108511866,17.9335344711127,1.93751667166401,1.185968157869,1.10162363460357,20.2026619404006
"2020-07-18",1.54645533060658,12.8272093966228,0.00355929925911136,0.280845882241657,2.41076525462259,0.40796905023514,18.3838429324087,1.93751667166401,1.16896129812786,1.10226848746285,20.2822924301939
"2020-07-19",1.24891582479872,12.1193750432857,0.00395933577526561,0.271528720271572,2.53426127503057,0.387423846266578,18.0268126523811,1.93751667166401,1.15368983223786,1.11860475989786,20.3692693902171
"2020-07-20",1.73398022922501,11.7250319822143,0.00517996001686281,0.247570303777014,2.6254495620572,0.375683729712997,18.2953894846541,2.71166859845456,1.140327299584,1.12913735659958,20.52258322724
"2020-07-21",1.846495168396,11.5862110206757,0.0049440410457985,0.2196188178667,2.7132264735094,0.387423846266432,18.9419037755147,2.922911947563,1.12922077893686,0.958251348890281,20.3765721314557
"2020-07-22",2.19404131383544,11.5915502884271,0.00676984873491136,0.222280864143885,2.85099112673794,0.399163962820012,19.2104806077877,3.07004965604615,1.12141150660671,0.96362512271757,20.4933285332957
"2020-07-23",2.01151707918013,11.4878159435414,0.00736477483585566,0.227604956698228,3.00239072072993,0.375683729712851,19.2925010775239,3.45285191006628,1.11794071890443,0.991998648525996,20.1886686637757
"2020-07-24",2.12528218434199,11.3383164465014,0.00820587725443702,0.227604956698214,3.1467035252159,0.337528350913999,19.6543560910653,3.71385344689829,1.11984965214071,1.00962462667957,20.2611275992986
"2020-07-25",2.52658546738543,11.2475488947257,0.0098778247450285,0.243577234361257,3.25141057612877,0.349268467467433,19.1139859375101,3.71385344689829,1.120370270296,0.996942520447142,20.3610046112114
"2020-07-26",2.90038509863143,11.3345026838215,0.0109445887881042,0.247570303777014,3.35233659776724,0.355138525744272,19.1558002946304,3.71385344689829,1.12089088845142,1.00210134332142,20.1156849803772
"2020-07-27",2.91788742250244,11.3604362700415,0.0119087793655014,0.286169974796014,3.4296998364133,0.369813671436142,19.4147276598756,4.25722506743744,1.11880841583,1.02402634053685,19.8711087423657
"2020-07-28",3.00539904185785,11.5305300855529,0.0131499183002342,0.307466345013385,3.57604045548224,0.372748700574578,19.6061087559264,4.40069959645616,1.12488229430885,1.047241043471,19.9353466278729
"2020-07-29",3.38544950305785,11.5732442275657,0.0134063519644356,0.3447349928938,3.62434891330713,0.361008584020997,19.4613667505099,4.60644817636814,1.13182386971342,1.09861432126043,19.9806061319571
"2020-07-30",3.94927436490373,11.27119422334,0.0148116084442585,0.387327733328557,3.66102912188286,0.589940856814857,19.1348931160701,4.65956427860072,1.14119499650971,1.11323098607057,19.9249391283828
"2020-07-31",4.440589599284,10.9554146734672,0.01490392456337,0.455209913396457,3.79121059349406,0.645706410444144,18.3822346879041,4.91507104623629,1.14900426883986,1.13773539472329,19.71490879204
"2020-08-01",4.59436001615114,10.7288771702985,0.0148321231373942,0.560360741344757,3.85588942946243,0.704406993211852,17.5990196141499,4.91507104623629,1.16201972272328,1.13752044377014,19.3388832117314
"2020-08-02",4.779384582788,10.6335331033071,0.0145141453937857,0.624249851996886,3.88747897851229,0.824743187885295,17.061865949604,4.91507104623629,1.17243208583015,1.13687559091086,18.9361392188686
"2020-08-03",4.85814504020771,10.35055191248,0.0134986680835484,0.678821800678915,3.967672708347,0.927469207728856,16.6630213124561,5.57780126432072,1.18562107909885,1.19147313299657,18.4629915529843
"2020-08-04",4.98316163928657,10.0393488778229,0.0124729334267428,0.7666693278256,3.97731538915029,0.950949440835854,16.0261564886233,6.77810306879256,1.20644580531258,1.217697149274,18.1257535863214
"2020-08-05",4.77938458278785,10.02867034232,0.01143694142337,0.849192762417928,4.04055785645571,1.05954551895599,15.6015799394014,7.05955735763371,1.24740110019943,1.24005204839571,17.3516192860314
"2020-08-06",5.01316562306571,10.0187545593529,0.00995988351757284,0.960998706059157,4.14358562341714,1.012585052742,15.4246730438923,7.456096534645,1.27967942583057,1.26520130990772,17.0065975592457
"2020-08-07",5.04191944085385,10.0362978676785,0.00948804557544269,1.05550134889877,4.14670127603143,1.18868680104486,16.0711873347529,7.888046446478,1.31490792100871,1.26885547611028,16.5763917610057
"2020-08-08",4.99941379716687,10.1941876426157,0.00866745784999847,1.1100732975808,4.24876794337286,1.57024058903443,16.27865087585,7.888046446478,1.34545085278885,1.26799567229786,16.4886276791729
"2020-08-09",5.37946425836685,10.1636775411786,0.00828793602697995,1.27911323618124,4.34479341310257,1.61426602611029,16.6260316888497,7.888046446478,1.37929103288614,1.34666772113014,16.4939626158857
"2020-08-10",5.38321475633929,10.3360596142972,0.00827767868041278,1.34699541624913,4.36117435278043,1.64361631749401,16.4716402164054,7.914299232639,1.41365183113871,1.32001380294657,16.6188963387557
"2020-08-11",5.45072371984187,10.4146231254986,0.00771352461917,1.44682215164309,4.45046156363557,1.60839596783342,16.6228151998404,7.264695407635,1.43100576965014,1.42211550566585,16.1121210799814
"2020-08-12",5.61199513265386,10.25520784549,0.00735451748928849,1.60122083571909,4.56364952658028,1.57024058903443,16.5134545735256,7.33154843285843,1.436906108744,1.45070398242728,16.2331629227886
"2020-08-13",5.21944301154586,10.1926621375443,0.00701602505254271,1.67442710834131,4.58493101816686,1.63481123007887,16.458774260369,8.38837570831171,1.45252465340428,1.49025495779642,15.8953127502729
"2020-08-14",5.41196857412743,10.1339301922786,0.00650315772413996,1.81285351475427,4.61867512021114,1.54089029765071,15.8540743266286,8.68509324492071,1.45963976819386,1.61084244248185,16.1998851618143
"2020-08-15",5.58574164684714,9.82348991015715,0.00622620936680279,1.91268025014823,4.61477791405957,1.60546093869514,15.8588990601416,8.68509324492071,1.47421707654343,1.67038385648872,15.87152418001
"2020-08-16",5.21444234758272,9.83188018805286,0.00596977570260274,1.93264559722701,4.56880355531186,1.59959088041842,16.0904862688091,8.68509324492071,1.47595247039457,1.66995395458257,15.5963376493814
"2020-08-17",4.89314968794986,9.5023710925343,0.00548768041390429,1.96059708313733,4.58376924939543,1.59959088041842,16.0036410655577,11.0206754183729,1.48289404579914,1.64910371213243,15.0797233679814
"2020-08-18",4.86189553818013,9.3353282871657,0.00549793776047273,2.03646540203674,4.621885826634,2.04865033859086,15.7238065217529,11.4730780822149,1.49677719660814,1.641150526868,14.9947142124843
"2020-08-19",4.79063607670501,9.05310984887426,0.0049440410457985,2.00585186984926,4.65011680778086,2.08093565911314,15.7527549228368,12.5412001610163,1.51256928065357,1.59644072862457,14.5809067852886
"2020-08-20",4.98441180527743,9.01192121193428,0.00433885759828285,2.06707893422423,4.69602779732286,2.19246676637156,15.5018687801143,12.3852097688277,1.54189743673786,1.60654342342,14.2316870755157
"2020-08-21",4.72687761117472,8.89216906379426,0.00412345332035427,2.00452084671067,4.75035632969086,2.23062214517043,15.6707344531,13.1999619346811,1.53790603088028,1.52034809122957,13.4889939186429
"2020-08-22",4.49934740085114,9.00505643911142,0.0038465049630171,2.02714824006664,4.80537136178743,2.10441589222015,15.5967552058872,13.1999619346811,1.54710361829142,1.58268386762657,13.3388285688614
"2020-08-23",4.51684972472215,8.93869696848573,0.00328235090177418,2.11499576721333,4.84441735404329,2.08974074652815,15.43110602191,13.1999619346811,1.55144210291913,1.56914195758157,13.1029106707614
"2020-08-24",4.44809059522871,9.20337209845138,0.00284128499934847,2.12564395232201,4.90733241378586,2.35682839812086,15.8331671480686,14.1502517407139,1.587885373793,1.62416940157357,13.1071086537471
"2020-08-25",4.43808926730244,9.25218826074999,0.00264639541455575,2.01650005495794,4.82972625985128,2.06039045514443,16.3268982109886,14.7616974462981,1.62936128683542,1.64308508544585,12.8941922041
"2020-08-26",4.43933943329328,9.40321326286286,0.00263613806798846,2.12431292918341,4.998869231444,2.39498377691986,16.8302787409371,14.9524880433976,1.63109668068657,1.71079463567014,12.8106261052557
"2020-08-27",4.15305142140242,9.34600682266858,0.00253356460230712,2.125643952322,5.08722702728186,2.280517640523,17.76949353164,15.751976961483,1.64480629211057,1.78538261639357,12.86874193224
"2020-08-28",3.82300759983415,9.30786919587289,0.00225661624496995,2.2121604563301,5.15689090743328,2.41552898088872,18.31468841871,16.2498641036734,1.69929765903629,1.83632599227671,12.7933968834114
"2020-08-29",3.91426971716172,9.38261894439289,0.00214378543272131,2.12431292918341,5.257457836906,2.38324366036643,18.6347290751314,16.2498641036734,1.74094711146357,1.78860688069014,12.7740249410828
"2020-08-30",3.88301556739201,9.38872096467997,0.00205146931360994,1.95660401372156,5.43810231933643,2.32160804846043,18.85345032776,16.2498641036734,1.78693504851886,1.93993235166785,12.78626905813
"2020-08-31",3.930521875042,9.27354533175575,0.00201043992733707,1.99387266160197,5.53258580506028,2.03984525117572,19.3005423000472,17.528924266628,1.81192471997528,2.03408086912271,12.7244362670443
"2020-09-01",3.80050461199986,9.27507083682719,0.00185657972881697,2.04578256400684,5.75578270912957,2.418464010027,19.7765826734172,17.8335786920764,1.82407247693329,2.062239443978,12.7907731440443
"2020-09-02",3.60172821946429,9.43829987951572,0.0017334915699985,1.96592117569169,5.73672970127729,2.20420688292515,21.7708058591557,18.2258441597124,1.87318412292043,2.14134139471642,12.5969662627871
"2020-09-03",3.805505275963,9.45736869291432,0.0017642636097042,1.95261094430586,5.80089102206572,2.21007694120187,22.7196701168871,18.012463955916,1.89938857007271,2.19228477059943,12.5339965179743
"2020-09-04",4.02803482232357,9.53211844143432,0.0017642636097042,1.86343239402048,5.90608390355586,2.12789612532713,23.9917915200486,18.2252336298027,1.91587481165857,2.33866636965601,12.6758096307714
"2020-09-05",4.03303548628672,9.47720025884714,0.00166169014402425,1.87541160226789,6.03145987706672,2.38911371864313,24.9486970003029,18.2252336298027,1.93739369541271,2.49278620302401,12.6832872879686
"2020-09-06",4.15680191937486,9.56186579033576,0.00167194749059142,1.85012216263473,6.16126113344357,2.67674657420457,26.6791680872828,18.2252336298027,1.95405347638357,2.75825063009428,12.54558470018
"2020-09-07",4.41683644545914,9.57101882076573,0.00168220483715859,1.7915571445369,6.22344744732043,2.82643306026214,28.6251439378828,19.1373653164146,1.974184045057,3.08841529404572,12.0291016057486
"2020-09-08",4.56810653034458,9.45508043530715,0.00157963137147852,1.74097826527057,6.34331029993386,3.09645574099329,30.6145423901086,19.3965352635143,2.00698298884342,3.33539393915,11.40128450417
"2020-09-09",4.725627445184,9.37270316142576,0.00150782994550288,1.76094361234943,6.46848560429342,3.08178059530142,31.9059627273257,19.4835357757929,2.02034552149728,3.58624170141,11.0818442362143
"2020-09-10",5.03066794693673,9.28117285711427,0.00144628586609416,1.93530764350414,6.60800347221343,3.38702362569313,34.3183294842686,20.0345390202157,1.99778540143228,3.83386519937372,10.7452184754043
"2020-09-11",5.45447421781415,9.20337209844995,0.00140525647982281,2.04178949459114,6.72563784109257,3.72161694746871,36.4926760545257,20.5556262990129,2.00802422515414,4.170478391918,10.6258820631857
"2020-09-12",5.81702235514315,9.3299890194143,0.00146680055923002,2.196188178667,6.76513797932271,3.51029484950514,38.4450848831443,20.5556262990129,1.97956376599543,4.53095114025543,10.5374183175214
"2020-09-13",6.36084456113656,9.33456553462994,0.00142577117295703,2.28403570581371,6.77854056633186,3.853693258696,40.0501128987643,20.5556262990129,1.97071325735471,4.60639892479129,10.66471340582
"2020-09-14",6.92216909100099,9.27430808429283,0.00144628586609416,2.33860765449571,6.863032840621,4.16187131822614,42.3289953618229,20.8132699213357,1.972969269361,4.53632491408286,11.1303834145072
"2020-09-15",7.06843851192343,9.49016705195852,0.00151808729207145,2.52628191703643,6.86743700041843,4.31155780428357,45.6258965963114,20.9576602452214,1.96967202104386,4.672603818344,11.6572740084286
"2020-09-16",7.82228860436957,9.35134609042,0.00156937402491135,2.61013637476729,6.89023935294214,4.79877264125501,46.5554619199871,21.6680117963414,1.986678880785,4.95762878214586,11.8639809415743
"2020-09-17",9.26122965976799,9.51991440085996,0.00171297687686429,2.59283307396571,6.88889803808785,4.88095345712972,48.5239531936514,21.8288864278157,2.01028023716071,5.06059028867756,12.2566235378729
"2020-09-18",10.1413465172839,9.37575417157002,0.0017027195302956,2.66737036972657,6.84419106345457,4.98954953524987,50.71920694247,22.5023009193371,2.027634175672,5.22932678685585,12.3259777151457
"2020-09-19",10.3388727438286,9.15913245136855,0.0017027195302956,2.58484693513414,6.825528832371,5.30653268219515,52.4721934525157,22.5023009193371,2.03266681784028,5.42815641846727,12.3742107905143
"2020-09-20",11.0514673585786,8.7914857290529,0.0017642636097042,2.53160600959071,6.77155939216872,5.71743676156858,51.5136797277557,22.5023009193371,2.03127850275929,5.54874390315271,12.5502199730629
"2020-09-21",11.3590081923127,8.41697423391426,0.00166169014402425,2.89497532642486,6.67939944398786,5.66167120793929,50.00353813791,23.7306870997029,2.03596406615743,5.92555292392542,13.32046239329
"2020-09-22",13.0404814499246,8.03941172863149,0.00168220483715847,2.92558885861229,6.60783448766486,5.56188021723442,52.38695649377,24.1464579689014,2.02728709690186,6.31697860950843,13.3273278446343
"2020-09-23",13.6755657732454,8.09738092136286,0.00160014606461413,2.98814694612586,6.48758085828272,5.50611466360514,56.4895882250772,24.1757634046157,2.02659293936143,6.78557168725201,13.3427641779114
"2020-09-24",13.4917913725996,7.99669758662003,0.00133345505384565,2.96418852963129,6.37803662466672,5.78494243175157,61.0714768187643,23.9810043630971,2.03926131447457,7.48072306955601,13.4158790482771
"2020-09-25",14.1606301776719,8.42155074913002,0.00133345505384565,2.89497532642471,6.29380838873472,5.99919955885342,65.97662255788,23.3347584526014,2.02086613965257,8.028633048991,13.3705758152043
"2020-09-26",15.0707510189666,8.62291741861288,0.00125139628130132,2.99480206181886,6.25150944391872,5.934628917809,69.3105134159757,23.3347584526014,2.01618057625443,8.37706854395544,13.4767498015957
"2020-09-27",14.8569726345416,8.86852373518143,0.00116933750875711,3.06401526502529,6.20090913315372,6.03735493765243,70.6533975773414,23.3347584526014,2.00715652822857,8.76419521047657,13.4457022190843
"2020-09-28",14.9532354158324,9.30786919587289,0.00127191097443705,2.81112086869386,6.15344559807171,6.62142573619042,66.2998797033114,23.4437380416657,1.94971499175585,8.69498100358058,12.6261334987542
"2020-09-29",14.863223464496,9.74568915149283,0.00132319770727848,2.92159578919657,6.123081186999,6.73882690172572,63.0351433589157,20.1471817887429,1.90372705470057,9.172172119448,12.7801469996071
"2020-09-30",14.4581696834792,9.98290519016427,0.00139499913325425,2.913609650365,6.12638694723057,7.278872263188,66.1760448764543,23.0877991037157,1.83847624589772,9.37207650582471,12.7979446983142
"2020-10-01",15.3657901927927,10.0042622611714,0.00146680055922989,3.006781270066,6.07814185861157,7.63988084720899,65.3670978906257,22.7111021488029,1.78398487897186,9.43333752745627,12.7432397325086
"2020-10-02",16.5747007058868,9.7037377620171,0.00146680055923002,3.23837929618,6.01597666780314,8.06546007227444,63.2249162104614,22.4220162360786,1.74528559609143,9.45827183801514,13.03189479189
"2020-10-03",18.5274599834989,9.52830467875427,0.00151808729207145,3.17449018552786,5.88109531343471,9.12207056209214,57.9354000347371,22.4220162360786,1.74372374162557,10.9274616024084,13.2091721151329
"2020-10-04",20.0726651481154,9.36507563606567,0.00149757259893571,3.19179348632943,5.79947577647128,8.92835863895885,57.16826740603,22.4220162360786,1.73712924499115,14.6385898075657,13.1332585894415
"2020-10-05",21.0652969448014,9.21023687127432,0.00150782994550276,3.24104134245714,5.70102115385586,9.30991242694872,64.5050788361457,19.8867907818214,1.77027526754786,16.4757756036549,13.4053840908086
"2020-10-06",21.4728510577986,9.15760694629573,0.00142577117295855,3.21841394910114,5.61206135056357,9.48894920438985,64.0756775534101,23.5493597162186,1.78485257589742,18.066627607499,13.4864139082657
"2020-10-07",24.2732228771686,8.73275378378711,0.00145654321266285,3.29028919858486,5.52443230059143,10.0642149155129,56.17437230217,20.36514096687,1.81782505906914,19.583321532526,13.9915274654386
"2020-10-08",28.1749909344214,8.59317006971287,0.00165143279745569,3.32090273077229,5.40838216185515,10.2403166638159,49.7799921517671,21.2821568927686,1.853921251173,21.8663156053309,14.5545819336385
"2020-10-09",30.9378577740657,8.52681059908718,0.00171297687686416,3.22906213420986,5.34285840314386,10.6835060637116,43.1942309053128,21.7287595224586,1.88637311618929,23.3481874759567,14.6161086217986
"2020-10-10",36.6398648580571,8.48485920961145,0.00178477830283993,3.28097203661471,5.32758642456614,11.8751278938947,40.4972048710514,21.7287595224586,1.91188340580086,23.8404251585406,14.8903768436485
"2020-10-11",40.03406552305,8.53672638205431,0.00187709442195131,3.34885421668271,5.24615699522,13.1958910061667,38.4209612155757,21.7287595224586,1.92455178091429,21.6730746985,15.3324769270214
"2020-10-12",42.1018400718157,8.45587461324567,0.0018258076891128,3.34086807785114,5.18357990457443,14.0940099225116,34.3167212397628,23.0645989671086,1.92646071415057,21.9757256404554,15.4383448104858
"2020-10-13",48.6927151752571,8.37044632922282,0.00195915319449564,3.35284728609843,5.09338440177072,15.2210611116506,30.47623336271,21.5749059849571,1.94745897974929,22.5545885571359,15.7480335137943
"2020-10-14",54.5609943360229,8.33841072271428,0.00186683707538426,3.39144695711729,4.97915084693171,16.6093298941054,27.1825486172314,22.0263928539328,1.96307752440957,23.7535849734909,16.1308370874686
"2020-10-15",60.4617778125486,7.99364657647571,0.00181555034254423,3.415405373612,4.90389991514285,18.6168898247587,23.7360806438128,22.2996049889786,1.97661359644842,24.0644040516633,16.4040558135714
"2020-10-16",66.4713257302728,7.94864417685715,0.00178477830283993,3.56447996513357,4.78708934593814,19.7351359264824,21.3832189335414,23.03163035193,2.00837130392428,24.4446522876866,16.9637431495814
"2020-10-17",70.2393260265129,7.93872839389139,0.00181555034254423,3.79874003752472,4.65494342894972,20.4395429196944,20.5710554587028,23.03163035193,2.02121321842285,24.661967701263,17.0345841124957
"2020-10-18",75.0037086174114,7.92423609570856,0.00164117545088712,4.00904169342129,4.53866093645914,21.8190066147341,19.4066864373529,23.03163035193,2.07553104596342,25.545846020384,17.1840935274357
"2020-10-19",80.7607230049971,7.98830730872572,0.00180529299597567,4.19272288654614,4.448338695244,22.429492675517,16.7498665157071,26.0943536490485,2.14702927263043,26.5816946633397,18.3118204364457
"2020-10-20",83.6598579376386,7.77855036134718,0.00168220483715999,4.53745787944,4.34837377322572,23.7649309334811,14.9116430469157,28.1564184224986,2.19249659153028,27.4662178353203,18.7421574216529
"2020-10-21",89.85568058799,7.82965478125288,0.0017950356494085,5.10979782903214,4.22301892278329,24.005603322829,13.3918519900414,29.68365899416,2.25184706123929,28.961416665037,18.8963895674543
"2020-10-22",97.7292259979829,8.11187321954575,0.00172323422343133,5.682137778624,4.12791230653657,23.618179476562,12.4590701773571,32.0244306718528,2.32282466975086,29.4474207699814,19.3976549735557
"2020-10-23",106.950450346046,8.17365617495567,0.00187709442195143,6.13202359946629,4.03452722037829,22.9930182700864,11.4121030048428,33.4484916886028,2.38408407269614,30.5011103420443,19.94837786673
"2020-10-24",115.38281995392,8.0386489760957,0.00177452095627137,6.73497708124572,3.91051368479028,21.80726649818,11.1467426615814,33.4484916886028,2.44794656641814,31.9728795178757,21.0965262138129
"2020-10-25",123.488896238197,7.8586393776186,0.00183606503567996,7.203497226028,3.79883602124858,21.0324188056471,10.6401456426215,33.4484916886028,2.48300152221114,32.5753870393957,21.6516657349214
"2020-10-26",129.064636557119,7.85101185225858,0.00173349157000002,7.57884575110929,3.68984098741558,20.7623961249171,9.62212687119147,37.8134752852815,2.51285029645071,33.0203355123,21.6400775527157
"2020-10-27",133.930282593271,7.6633747284214,0.00205146931360841,8.36281837973643,3.5826308528767,19.1099747200072,9.13000405277574,39.2009045073886,2.56751520276171,33.3554440481714,22.2840306514029
"2020-10-28",143.707830807236,7.54591083789001,0.00232841767094559,9.27057616025214,3.5197052316,17.6453951799543,8.40790227019859,40.0532042627514,2.61818870321485,32.9270467986571,22.9802836214772
"2020-10-29",152.677771791149,7.56574240382283,0.00231816032437855,9.70848277284715,3.45931437855172,17.0848046145228,7.78390340240146,40.8450615569529,2.65584674978472,33.3184724842414,23.6168027919571
"2020-10-30",155.788184776233,7.37200325969863,0.00236944705721845,10.8331973249523,3.40542943062371,17.0172989443414,7.51211008112003,42.5985034605357,2.68309243324757,34.1479682122286,24.3768563576428
"2020-10-31",154.795552979546,7.40937813396002,0.00244124848319422,12.3239432401687,3.37199161307386,15.6965358320686,7.48316168003573,42.5985034605357,2.70426423823143,33.9085128504814,24.6752192526815
"2020-11-01",150.003666736851,7.47573760458428,0.00252330725573982,13.5058917872331,3.37286822041957,14.3053320204757,7.56518214977281,42.5985034605357,2.71970924350671,34.6531029519972,26.5262673762343
"2020-11-02",142.065112695339,7.27818469778146,0.00284128499934847,14.0875488987953,3.39230144350599,13.7447414550443,7.41079067732854,43.4627085491571,2.73775733955857,34.2376027596686,27.2633632224572
"2020-11-03",131.582470862569,7.38115629013003,0.00262588072142002,15.2987799549087,3.41722666442143,12.5648597414143,7.34485265263856,43.5393300529529,2.76101161716371,33.6258523471643,29.4561533985885
"2020-11-04",124.861578496084,7.25530212170283,0.00244124848319562,16.7615743842149,3.42070140920142,11.88393298131,7.41883189985141,45.1502132223814,2.77593600428357,33.7316082160857,30.5631090376043
"2020-11-05",108.868204975916,7.27055717242144,0.00259510868171559,19.0296378123654,3.41003425957243,11.0034242397957,7.29982180650852,44.6398102170214,2.77454768920271,33.9650449511443,32.2171143346828
"2020-11-06",94.6750704824843,7.48946715023138,0.00258485133514855,20.0425464208294,3.432086743162,10.2109663724314,7.31751249605999,43.6998994194714,2.79433117910571,33.7294587065543,33.4692502186843
"2020-11-07",81.1845292758758,7.41471740171002,0.00262588072141989,20.7080579901226,3.41847292546715,9.97616404136144,7.29178058398572,43.6998994194714,2.84118681308643,34.3872086230214,35.1648855137214
"2020-11-08",74.7236714354757,7.39412308324141,0.0027489688802357,20.9889038723643,3.42557027650743,9.95561883739284,7.09235826541148,43.6998994194714,2.91233796098314,33.8109251177771,35.4986688902172
"2020-11-09",69.7930167678015,7.42844694735712,0.00247202052289852,21.4387896932064,3.42306719288172,8.53799976355286,6.98138939459289,42.89613679201,2.95988775250429,34.3332559337943,37.1455026330243
"2020-11-10",68.6766185380257,7.40251336113572,0.00247202052289852,21.7276217142796,3.40223984726929,8.3384177821443,6.70637958430143,37.1971453404114,2.99216607813572,34.4134326392986,37.7170842541657
"2020-11-11",58.9803311134643,7.44599025568433,0.00249253521603426,21.867379143831,3.37789551073987,8.11242053848858,6.6967301172729,40.6921238143186,3.04457497244014,33.9392508367743,39.5770530915671
"2020-11-12",51.3218142538886,7.51768899406144,0.00236944705721858,22.4011194224041,3.34875623764429,7.58998535185713,7.12452315550575,39.9604037163229,3.13655084655043,35.9496871010571,41.0800184590728
"2020-11-13",46.2161363475029,7.35293444630146,0.00221558685869708,23.1877540973086,3.28885121517328,7.51660962339715,7.23710027082858,39.6108753424357,3.24223633208485,36.8082012077114,43.3545818454814
"2020-11-14",46.3961602501772,7.39793684592139,0.00211301339301714,23.5604405761126,3.24054275734828,7.83946282861854,7.36575983119857,39.6108753424357,3.352086762862,37.2159631657286,45.1354012119714
"2020-11-15",43.9433345762473,7.41014088649432,0.00189760911508856,23.3022220872269,3.07837039838457,7.36398810820002,7.51211008111997,39.6108753424357,3.47477910813758,38.1611025064814,46.1987590485057
"2020-11-16",43.3670080544942,7.41776841185427,0.00183606503567996,24.2459174924844,2.98426712789486,7.91577358621716,7.75977973483285,35.3026710274543,3.60319825312199,38.1649716236357,47.8763342708971
"2020-11-17",41.4179992748543,7.40098785606428,0.0017027195302956,24.2978273948893,2.92444659769814,8.20927650005573,8.00744938854574,39.3196525750243,3.827064059919,38.0809258009771,48.8744047261757
"2020-11-18",38.0000454560343,7.43988823539569,0.00157963137147992,24.9074359923617,2.8998487843457,8.25036690799142,8.05891321269285,32.8562776752057,4.09119100406258,37.3597653533486,49.9959221186829
"2020-11-19",37.34370831087,7.30259277892999,0.00155911667834279,24.7889749330276,2.9104420032347,8.33841778214287,7.95276907538716,31.8556191515399,4.38638149814143,35.0853693186671,51.1875370812815
"2020-11-20",35.8397586239514,7.28810048074709,0.00174374891656707,24.1407666645361,2.92679125830957,7.93338376104716,7.97367625394859,29.9583974539829,4.743525552706,33.5716847069843,51.9618900265171
"2020-11-21",32.0342533479885,7.22097825758575,0.00214378543272131,23.4406484936399,2.97018860269158,7.68097125514714,8.18274803955001,29.9583974539829,5.16279670714156,32.07670082822,52.49114198587
